002527	12.09
002528	5.38
002529	Unknown
002530	23.58
002531	7.08
002532	7.50
002533	Unknown
002534	12.16
002535	4.86
002536	13.84
002537	9.90
002538	Unknown
002539	6.32
002540	7.12
002541	14.64
002542	7.97
002543	20.83
002544	18.77
002545	8.65
002546	5.38
002547	9.04
002548	10.55
002549	7.07
002550	5.63
002551	9.95
002552	11.29
002553	9.76
002554	5.30
002555	21.21
002556	7.95
002557	15.13
002558	40.54
002559	9.90
002560	6.72
002561	12.03
002562	17.37
002563	Unknown
002564	8.26
002565	6.49
002566	9.70
002567	7.53
002568	14.25
002569	Unknown
002570	Unknown
002571	Unknown
002572	Unknown
002573	Unknown
002574	Unknown
002575	Unknown
002576	Unknown
002577	Unknown
002578	Unknown
002579	Unknown
002580	Unknown
002581	Unknown
002582	Unknown
002583	Unknown
002584	Unknown
002585	Unknown
002586	Unknown
002587	Unknown
002588	Unknown
002589	Unknown
002590	Unknown
002591	Unknown
002592	Unknown
002593	Unknown
002594	Unknown
002595	Unknown
002596	Unknown
002597	Unknown
002598	Unknown
002599	Unknown
002600	Unknown
002601	Unknown
002602	Unknown
002603	Unknown
002604	Unknown
002605	Unknown
002606	Unknown
002607	Unknown
002608	Unknown
002609	Unknown
002610	Unknown
002611	Unknown
002612	Unknown
002613	Unknown
002614	Unknown
002615	Unknown
002616	Unknown
002617	Unknown
002618	Unknown
002619	Unknown
002620	Unknown
002621	Unknown
002622	Unknown
002623	Unknown
002624	Unknown
002625	Unknown
002626	Unknown
002627	Unknown
002628	7.74
002629	Unknown
002630	Unknown
002631	12.81
002632	Unknown
002633	Unknown
002634	Unknown
002635	Unknown
002636	Unknown
002637	11.55
002638	Unknown
002639	Unknown
002640	20.33
002641	Unknown
002642	Unknown
002643	12.21
002644	Unknown
002645	19.75
002646	Unknown
002647	34.26
002648	Unknown
002649	Unknown
002650	Unknown
002651	Unknown
002652	Unknown
002653	Unknown
002654	7.33
002655	8.10
002656	Unknown
002657	23.95
002658	Unknown
002659	Unknown
002660	11.51
002661	Unknown
002662	Unknown
002663	5.35
002664	Unknown
002665	7.23
002666	5.30
002667	18.45
002668	Unknown
002669	20.75
002670	20.64
002671	Unknown
002672	15.30
002673	Unknown
002674	11.40
002675	Unknown
002676	Unknown
002677	16.68
002678	11.44
002679	21.15
002680	13.75
002681	11.60
002682	11.52
002683	7.43
002684	17.99
002685	11.79
002686	12.07
002687	Unknown
002688	7.48
002689	Unknown
002690	18.39
002691	26.37
002692	9.74
002693	Unknown
002694	21.81
002695	Unknown
002696	21.08
002697	Unknown
002698	10.45
002699	18.09
002700	10.22
002701	6.32
002702	Unknown
002703	9.16
002705	Unknown
002706	12.38
002707	Unknown
002708	6.94
002709	43.05
002711	Unknown
002712	26.43
002713	21.00
002714	52.40
002715	31.86
002716	19.05
002718	52.33
002719	28.00
002721	12.50
002722	33.60
002723	21.28
002724	10.17
002725	16.54
002726	11.07
002727	20.54
002728	19.30
002729	Unknown
002730	11.40
002731	21.00
002732	27.16
002733	Unknown
002734	24.16
002735	32.63
002736	12.51
002737	Unknown
002738	28.66
002739	52.04
002740	Unknown
002741	17.59
002742	Unknown
002743	12.19
002745	55.80
002746	24.11
002747	12.07
002748	15.71
002750	Unknown
002751	40.49
002752	Unknown
002753	19.93
002755	Unknown
002756	28.20
002757	35.73
002758	Unknown
002759	27.37
002760	Unknown
002761	35.52
002762	17.92
002763	Unknown
002765	8.93
002766	16.58
002767	Unknown
002768	24.88
002769	Unknown
002770	5.05
002771	20.16
002772	12.13
002773	63.61
002774	10.95
002775	21.00
002776	23.29
002777	39.48
002778	26.18
002779	21.24
002780	25.20
002781	26.30
002782	15.72
002783	19.69
002785	14.98
002786	11.25
002787	12.94
002788	Unknown
002789	Unknown
002790	28.73
002791	19.03
002792	35.26
002793	Unknown
002795	17.24
002796	31.12
002797	9.66
002798	50.17
002799	Unknown
002800	33.13
002801	35.65
002802	31.40
002803	44.98
002805	29.50
002806	Unknown
002807	8.31
002808	14.96
002809	29.25
002810	23.22
002811	21.01
002812	110.11
002813	39.78
002815	31.52
002816	22.30
002817	31.71
002818	32.63
002819	29.80
002820	27.17
002821	60.73
002822	10.84
002823	15.97
002824	Unknown
002825	27.77
002826	17.53
002827	26.31
002828	Unknown
002829	Unknown
002830	38.14
002831	65.50
002832	58.52
002833	61.89
002835	Unknown
002836	22.96
002837	25.90
002838	41.05
002839	10.88
002840	30.05
002841	79.83
002842	47.07
002843	26.99
002845	33.77
002846	26.24
002847	30.60
002848	18.35
002849	32.44
002850	71.79
002851	36.50
002852	34.50
002853	33.49
002855	14.03
002856	38.08
002857	30.60
002859	34.78
002860	52.51
002861	29.79
002862	32.27
002863	13.68
002865	21.30
002866	31.25
002867	28.00
002868	24.95
002869	34.36
002870	28.30
002871	Unknown
002872	Unknown
002873	45.80
002875	30.75
002876	Unknown
002877	24.92
002878	42.28
002879	45.40
002880	Unknown
002881	30.49
002882	14.20
002883	53.50
002884	59.71
002885	Unknown
002886	36.09
002887	96.19
002888	30.00
002889	29.91
002890	38.20
002891	38.40
002892	40.19
002893	26.49
002895	21.22
002896	Unknown
002897	41.94
002898	21.49
002899	31.33
002900	31.32
002901	40.10
031005	Unknown
031007	Unknown
038011	Unknown
038014	Unknown
038015	Unknown
038016	Unknown
038017	Unknown
131800	0.102
131801	0.008
131802	Unknown
131803	Unknown
131805	3.70
131806	3.54
131809	2.60
131810	Unknown
131811	Unknown
131900	Unknown
131901	Unknown
131910	Unknown
131911	Unknown
150001	1.79
150003	Unknown
150006	Unknown
150008	1.13
150009	0.97
150012	Unknown
150013	1.58
150016	1.22
150017	1.52
150018	0.95
150019	1.30
150020	1.08
150021	1.06
150022	0.83
150023	Unknown
150027	1.45
150028	1.04
150029	Unknown
150030	Unknown
150031	Unknown
150032	1.04
150033	Unknown
150034	1.22
150035	Unknown
150036	1.20
150037	Unknown
150038	Unknown
150039	Unknown
150040	1.16
150042	1.69
150047	1.41
150048	1.33
150049	0.98
150050	1.55
150051	0.98
150052	1.92
150053	1.07
150054	1.11
150055	1.08
150056	1.58
150057	1.49
150058	1.11
150059	1.03
150060	1.30
150062	Unknown
150064	1.06
150065	1.16
150066	0.93
150067	1.60
150068	1.25
150069	1.16
150070	Unknown
150071	1.19
150072	Unknown
150073	1.04
150075	Unknown
150076	0.96
150077	1.90
150078	Unknown
150079	Unknown
150080	1.23
150081	1.85
150082	1.11
150083	1.00
150084	1.32
150085	1.05
150086	Unknown
150087	1.17
150088	1.03
150089	1.17
150090	0.95
150091	1.13
150092	1.14
150093	Unknown
150094	1.10
150095	Unknown
150096	1.02
150097	1.01
150098	1.06
150099	2.19
150100	0.99
150101	1.52
150102	1.35
150104	1.07
150105	1.71
150106	1.04
150108	1.09
150109	1.12
150117	1.05
150118	Unknown
150128	Unknown
150136	Unknown
150138	Unknown
150146	Unknown
150152	Unknown
150160	1.59
150161	1.79
150190	Unknown
150203	Unknown
150206	Unknown
150208	Unknown
150218	Unknown
150219	Unknown
150222	Unknown
150227	0.91
150228	1.00
150231	1.10
150232	1.61
150234	Unknown
150235	Unknown
150236	Unknown
150242	Unknown
150248	Unknown
150250	Unknown
150262	Unknown
150266	Unknown
150275	Unknown
150287	1.04
150288	0.80
150296	Unknown
150302	Unknown
150305	Unknown
150308	Unknown
150310	Unknown
150311	Unknown
150312	Unknown
150315	Unknown
150316	Unknown
150318	Unknown
150321	Unknown
150322	Unknown
150323	Unknown
150324	Unknown
150325	Unknown
150326	Unknown
150327	Unknown
150328	Unknown
150329	Unknown
150330	Unknown
150331	Unknown
150332	Unknown
150336	Unknown
150343	Unknown
150344	Unknown
159001	Unknown
159003	Unknown
159005	Unknown
159901	Unknown
159902	Unknown
159903	Unknown
159905	Unknown
159906	Unknown
159907	Unknown
159908	1.51
159909	Unknown
159910	Unknown
159911	Unknown
159912	Unknown
159913	Unknown
159915	Unknown
159916	Unknown
159917	Unknown
159918	Unknown
159919	Unknown
159920	Unknown
159921	Unknown
159922	Unknown
159923	Unknown
159924	Unknown
159925	Unknown
159926	Unknown
159927	Unknown
159928	Unknown
159929	Unknown
159930	Unknown
159931	Unknown
159935	Unknown
159936	Unknown
159937	Unknown
159938	Unknown
159939	Unknown
159940	Unknown
159941	Unknown
159943	Unknown
159945	Unknown
159946	Unknown
159948	Unknown
159950	Unknown
159955	Unknown
160106	Unknown
160119	Unknown
160123	Unknown
160125	Unknown
160133	Unknown
160138	Unknown
160216	Unknown
160223	Unknown
160225	Unknown
160311	Unknown
160324	Unknown
160505	1.99
160513	Unknown
160518	0.98
160522	Unknown
160610	Unknown
160611	Unknown
160617	Unknown
160618	Unknown
160621	Unknown
160622	Unknown
160635	Unknown
160642	Unknown
160643	Unknown
160706	Unknown
160716	Unknown
160717	Unknown
160719	Unknown
160720	Unknown
160722	Unknown
160723	Unknown
160805	Unknown
160806	Unknown
160807	Unknown
160810	Unknown
160812	Unknown
160813	Unknown
160910	Unknown
160915	Unknown
160916	Unknown
160918	Unknown
160919	Unknown
160921	Unknown
160922	Unknown
160924	Unknown
161005	Unknown
161010	Unknown
161015	Unknown
161017	Unknown
161019	Unknown
161033	Unknown
161035	Unknown
161036	Unknown
161037	Unknown
161038	Unknown
161115	Unknown
161116	Unknown
161117	Unknown
161119	Unknown
161124	Unknown
161125	Unknown
161126	Unknown
161127	Unknown
161128	Unknown
161129	Unknown
161130	Unknown
161210	Unknown
161211	Unknown
161217	Unknown
161219	Unknown
161222	Unknown
161224	Unknown
161233	Unknown
161505	Unknown
161626	Unknown
161630	Unknown
161631	Unknown
161715	Unknown
161716	Unknown
161813	Unknown
161820	Unknown
161823	1.04
161834	Unknown
161835	Unknown
161903	Unknown
161907	Unknown
162108	Unknown
162308	1.09
162414	Unknown
162715	Unknown
162718	Unknown
163407	Unknown
163412	Unknown
164206	1.06
164208	Unknown
164210	Unknown
164705	1.24
164815	Unknown
164902	Unknown
165311	Unknown
165516	Unknown
165517	Unknown
165525	Unknown
165807	Unknown
168102	Unknown
168104	Unknown
168301	0.91
169101	1.56
184709	Unknown
184710	Unknown
184711	Unknown
184712	Unknown
184718	Unknown
184720	Unknown
184721	Unknown
184722	Unknown
184728	Unknown
184738	Unknown
200003	Unknown
200011	Unknown
200012	Unknown
200013	Unknown
200015	Unknown
200016	Unknown
200017	Unknown
200018	Unknown
200019	Unknown
200020	Unknown
200022	Unknown
200024	Unknown
200025	Unknown
200026	Unknown
200028	Unknown
200029	Unknown
200030	Unknown
200037	Unknown
200039	Unknown
200041	Unknown
200045	Unknown
200053	Unknown
200054	Unknown
200055	Unknown
200056	Unknown
200057	Unknown
200058	3.99
200152	Unknown
200168	Unknown
200413	Unknown
200418	Unknown
200429	Unknown
200468	Unknown
200488	Unknown
200505	Unknown
200512	Unknown
200513	Unknown
200521	Unknown
200530	Unknown
200539	Unknown
200541	Unknown
200550	Unknown
200553	Unknown
200570	Unknown
200581	Unknown
200596	Unknown
200613	Unknown
200625	Unknown
200706	Unknown
200725	Unknown
200726	Unknown
200761	Unknown
200770	Unknown
200771	Unknown
200869	Unknown
200986	Unknown
200992	Unknown
300002	Unknown
300005	6.22
300006	Unknown
300007	Unknown
300009	Unknown
300010	Unknown
300011	12.41
300012	Unknown
300014	Unknown
300015	Unknown
300016	13.70
300018	6.96
300019	9.20
300020	Unknown
300024	Unknown
300026	Unknown
300027	8.09
300028	Unknown
300030	Unknown
300031	Unknown
300033	53.50
300036	15.82
300037	20.23
300038	35.71
300039	6.59
300040	9.75
300041	10.41
300042	33.93
300043	Unknown
300044	17.52
300045	Unknown
300046	Unknown
300047	11.70
300048	Unknown
300049	Unknown
300050	Unknown
300051	9.07
300052	Unknown
300053	Unknown
300054	Unknown
300055	Unknown
300056	Unknown
300057	Unknown
300058	Unknown
300059	Unknown
300061	Unknown
300062	Unknown
300063	Unknown
300064	Unknown
300065	Unknown
300066	Unknown
300067	Unknown
300068	Unknown
300069	Unknown
300070	Unknown
300071	Unknown
300072	Unknown
300073	Unknown
300074	Unknown
300075	Unknown
300076	Unknown
300077	Unknown
300078	Unknown
300079	Unknown
300080	Unknown
300081	Unknown
300082	Unknown
300083	Unknown
300084	Unknown
300085	Unknown
300086	Unknown
300087	Unknown
300088	Unknown
300089	Unknown
300090	Unknown
300091	Unknown
300092	Unknown
300093	Unknown
300094	Unknown
300095	8.59
300096	Unknown
300097	31.38
300098	Unknown
300099	Unknown
300100	17.55
300101	Unknown
300102	Unknown
300103	Unknown
300104	Unknown
300105	Unknown
300106	Unknown
300107	5.73
300108	8.48
300109	Unknown
300110	13.35
300111	Unknown
300112	11.13
300113	18.05
300114	10.81
300115	27.20
300116	8.58
300117	6.58
300118	13.10
300119	Unknown
300120	12.37
300122	29.20
300123	Unknown
300124	27.96
300125	Unknown
300126	7.08
300127	16.13
300128	11.11
300129	7.70
300130	Unknown
300131	7.66
300132	Unknown
300133	Unknown
300134	15.31
300135	Unknown
300136	54.20
300137	20.41
300138	13.40
300139	7.89
300140	17.31
300141	12.13
300142	21.43
300143	27.95
300144	20.55
300145	14.90
300146	Unknown
300147	Unknown
300148	8.61
300149	15.35
300150	5.84
300151	Unknown
300152	6.73
300153	13.15
300154	7.07
300155	6.78
300156	24.16
300157	10.43
300158	14.68
300159	11.43
300160	7.80
300161	Unknown
300162	Unknown
300163	Unknown
300164	Unknown
300165	Unknown
300166	Unknown
300167	Unknown
300168	Unknown
300169	Unknown
300170	Unknown
300171	Unknown
300172	Unknown
300173	Unknown
300174	Unknown
300175	Unknown
300176	Unknown
300177	Unknown
300178	Unknown
300179	Unknown
300180	Unknown
300181	Unknown
300182	Unknown
300183	Unknown
300184	Unknown
300185	Unknown
300186	Unknown
300187	Unknown
300188	Unknown
300189	Unknown
300190	Unknown
300191	Unknown
300192	Unknown
300193	Unknown
300194	Unknown
300195	Unknown
300196	Unknown
300197	Unknown
300198	Unknown
300199	Unknown
300200	Unknown
300201	Unknown
300202	Unknown
300203	Unknown
300204	Unknown
300205	Unknown
300206	Unknown
300207	Unknown
300208	Unknown
300209	Unknown
300210	Unknown
300211	Unknown
300212	Unknown
300213	Unknown
300214	Unknown
300215	Unknown
300216	Unknown
300217	Unknown
300218	Unknown
300219	Unknown
300220	Unknown
300221	Unknown
300222	Unknown
300223	Unknown
300224	Unknown
300225	Unknown
300226	Unknown
300227	Unknown
300228	11.83
300229	Unknown
300230	Unknown
300231	Unknown
300232	Unknown
300233	Unknown
300234	Unknown
300235	14.45
300236	Unknown
300237	Unknown
300238	22.29
300239	Unknown
300240	10.96
300241	Unknown
300242	8.05
300243	12.19
300244	28.50
300245	Unknown
300246	24.00
300247	5.59
300248	Unknown
300249	Unknown
300250	Unknown
300251	10.01
300252	Unknown
300253	6.96
300254	11.35
300255	7.31
300256	9.18
300257	16.55
300258	15.89
300259	9.81
300260	14.43
300261	9.19
300262	8.78
300263	8.49
300264	8.00
300265	9.82
300266	Unknown
300267	Unknown
300268	29.62
300269	18.01
300270	11.70
300271	15.10
300272	Unknown
300273	9.35
300274	Unknown
300275	14.16
300276	Unknown
300277	9.36
300278	17.12
300279	11.17
300280	31.65
300281	13.28
300282	Unknown
300283	5.99
300284	17.50
300285	23.03
300286	19.13
300287	Unknown
300288	25.01
300290	8.84
300291	12.49
300292	Unknown
300293	Unknown
300294	Unknown
300295	19.79
300296	22.51
300297	Unknown
300298	Unknown
300299	Unknown
300300	15.93
300301	Unknown
300302	Unknown
300303	3.97
300304	Unknown
300305	Unknown
300306	Unknown
300307	8.89
300308	45.72
300309	22.60
300310	11.39
300311	15.30
300312	12.27
300313	13.09
300314	13.63
300315	Unknown
300316	18.04
300317	16.81
300318	5.92
300319	7.05
300320	11.95
300321	24.50
300322	Unknown
300323	20.21
300324	14.20
300325	6.47
300326	8.69
300327	31.45
300328	Unknown
300329	9.44
300330	Unknown
300331	Unknown
300332	6.30
300333	9.42
300334	16.08
300335	21.16
300336	12.71
300337	8.40
300338	20.30
300339	10.93
300340	60.80
300341	Unknown
300342	14.96
300343	14.15
300344	10.94
300345	7.13
300346	26.80
300347	32.88
300348	16.73
300349	32.55
300350	9.40
300352	4.58
300353	15.50
300354	Unknown
300355	11.99
300356	7.86
300357	Unknown
300358	Unknown
300359	10.36
300360	14.79
300362	13.55
300363	13.40
300364	10.84
300367	Unknown
300368	9.57
300369	10.70
300370	4.07
300371	Unknown
300372	Unknown
300373	Unknown
300374	Unknown
300375	Unknown
300376	Unknown
300377	Unknown
300378	14.38
300379	Unknown
300380	Unknown
300381	Unknown
300382	Unknown
300383	Unknown
300384	Unknown
300385	Unknown
300386	Unknown
300387	Unknown
300388	Unknown
300389	Unknown
300391	Unknown
300392	Unknown
300393	Unknown
300394	Unknown
300395	Unknown
300397	Unknown
300398	Unknown
300399	Unknown
300400	Unknown
300401	Unknown
300402	Unknown
300403	Unknown
300404	Unknown
300405	Unknown
300406	Unknown
300407	Unknown
300408	Unknown
300409	Unknown
300410	Unknown
300411	Unknown
300412	Unknown
300413	Unknown
300414	Unknown
300415	Unknown
300416	Unknown
300417	Unknown
300418	Unknown
300419	Unknown
300420	Unknown
300421	Unknown
300422	Unknown
300423	Unknown
300424	Unknown
300425	Unknown
300426	Unknown
300427	Unknown
300428	Unknown
300429	Unknown
300430	Unknown
300431	Unknown
300432	Unknown
300433	Unknown
300434	Unknown
300435	Unknown
300436	Unknown
300437	Unknown
300438	Unknown
300439	Unknown
300440	Unknown
300441	Unknown
300442	Unknown
300443	Unknown
300444	Unknown
300445	Unknown
300446	Unknown
300447	Unknown
300448	Unknown
300449	24.14
300450	67.20
300451	Unknown
300452	Unknown
300453	18.20
300455	11.24
300456	Unknown
300457	Unknown
300458	Unknown
300460	14.54
300461	72.81
300462	Unknown
300463	25.00
300464	Unknown
300465	9.12
300466	Unknown
300467	Unknown
300468	Unknown
300469	Unknown
300471	14.70
300472	27.56
300473	Unknown
300474	Unknown
300475	Unknown
300476	Unknown
300477	Unknown
300478	Unknown
300479	Unknown
300480	Unknown
300481	Unknown
300482	Unknown
300483	Unknown
300484	Unknown
300485	Unknown
300486	Unknown
300487	Unknown
300488	Unknown
300489	Unknown
300490	Unknown
300491	Unknown
300492	Unknown
300493	Unknown
300494	Unknown
300495	Unknown
300496	Unknown
300497	Unknown
300498	Unknown
300499	Unknown
300500	Unknown
300501	Unknown
300502	Unknown
300503	Unknown
300505	Unknown
300506	Unknown
300507	Unknown
300508	Unknown
300509	Unknown
300510	Unknown
300511	Unknown
300512	Unknown
300513	Unknown
300514	Unknown
300515	Unknown
300516	Unknown
300517	Unknown
300518	Unknown
300519	Unknown
300520	Unknown
300521	Unknown
300522	Unknown
300523	Unknown
300525	Unknown
300526	Unknown
300527	Unknown
300528	Unknown
300529	Unknown
300530	Unknown
300531	16.90
300532	25.04
300533	Unknown
300534	Unknown
300535	48.40
300536	Unknown
300537	17.30
300538	Unknown
300539	Unknown
300540	Unknown
300541	Unknown
300542	Unknown
300543	Unknown
300545	Unknown
300546	Unknown
300547	Unknown
300548	Unknown
300549	Unknown
300550	Unknown
300551	Unknown
300552	Unknown
300553	Unknown
300554	Unknown
300555	Unknown
300556	Unknown
300557	Unknown
300558	Unknown
300559	Unknown
300560	Unknown
300561	Unknown
300562	Unknown
300563	Unknown
300565	Unknown
300566	Unknown
300567	Unknown
300568	Unknown
300569	Unknown
300570	Unknown
300571	Unknown
300572	Unknown
300573	Unknown
300575	Unknown
300576	Unknown
300577	Unknown
300578	Unknown
300579	Unknown
300580	Unknown
300581	Unknown
300582	Unknown
300583	Unknown
300585	Unknown
300586	Unknown
300587	Unknown
300588	Unknown
300589	Unknown
300590	Unknown
300591	Unknown
300592	Unknown
300593	Unknown
300595	Unknown
300596	Unknown
300597	Unknown
300598	Unknown
300599	Unknown
300600	Unknown
300601	47.03
300602	Unknown
300603	Unknown
300604	Unknown
300605	Unknown
300607	Unknown
300609	Unknown
300610	Unknown
300611	17.44
300612	Unknown
300613	Unknown
300615	Unknown
300616	Unknown
300617	Unknown
300618	Unknown
300619	Unknown
300620	Unknown
300621	Unknown
300622	Unknown
300623	Unknown
300625	Unknown
300626	Unknown
300627	Unknown
300628	Unknown
300629	Unknown
300630	Unknown
300631	Unknown
300632	Unknown
300633	Unknown
300635	Unknown
300636	Unknown
300637	Unknown
300638	Unknown
300639	Unknown
300640	Unknown
300641	Unknown
300642	Unknown
300646	Unknown
300647	Unknown
300648	Unknown
300651	Unknown
300653	Unknown
300656	Unknown
300657	Unknown
300658	Unknown
300660	71.88
300662	Unknown
300663	Unknown
300665	Unknown
300666	Unknown
300669	Unknown
300670	Unknown
300671	Unknown
300672	Unknown
300673	Unknown
300675	Unknown
300677	Unknown
300679	Unknown
300680	Unknown
300681	Unknown
300683	Unknown
300686	Unknown
300687	Unknown
300688	Unknown
300689	Unknown
300690	Unknown
300691	Unknown
300692	Unknown
300693	Unknown
300695	Unknown
300696	Unknown
300697	Unknown
300698	Unknown
300699	Unknown
300700	Unknown
300701	Unknown
300702	Unknown
